age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,was_previously_contacted,age_group,campaign_group,job_group,cluster,pca1,pca2
50,blue-collar,married,basic.9y,no,yes,no,cellular,aug,wed,68,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,blue_collar,1,1.3829321777392787,-1.6067795685565092
50,blue-collar,married,basic.4y,no,no,no,cellular,aug,wed,153,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,blue_collar,1,1.3865360680078855,-1.2607252288148738
57,retired,married,professional.course,no,yes,no,cellular,aug,wed,156,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,4-5,not_working,1,1.054389704407781,-2.371388213287771
60,retired,married,professional.course,no,no,no,cellular,aug,wed,199,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,2,not_working,1,1.0973628340828812,-2.5384760019738866
53,unknown,married,basic.4y,unknown,yes,no,cellular,aug,wed,23,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,unknown,4,1.6682059511820664,-1.9860573328022657
31,management,married,university.degree,no,yes,no,cellular,aug,wed,181,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,26-35,2,white_collar,1,0.9726554701037516,0.7206588975605325
44,technician,married,professional.course,no,no,no,cellular,aug,wed,39,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,blue_collar,1,1.712856335757652,-1.2009593045456768
34,admin.,married,university.degree,no,yes,no,cellular,aug,wed,147,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,26-35,3,white_collar,1,1.024855920010161,0.6196662062178003
58,admin.,single,university.degree,no,no,no,cellular,aug,wed,113,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,4-5,white_collar,1,0.7298408203656424,1.9103083922879205
51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,519,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,46-55,6+,white_collar,1,1.334282105190168,0.05248823677493017
57,retired,married,high.school,unknown,yes,yes,cellular,aug,wed,223,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,6+,not_working,1,1.0926787374700258,-1.792675887238947
57,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,243,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,1,blue_collar,1,1.3721007606859434,-1.5475143236073723
57,blue-collar,married,basic.4y,unknown,no,yes,cellular,aug,wed,203,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,1,blue_collar,1,1.3587671747739296,-1.4946776972559803
52,admin.,divorced,university.degree,unknown,no,no,cellular,aug,wed,191,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,white_collar,1,0.8999584502913258,0.9166778473180779
45,technician,single,professional.course,no,yes,no,cellular,aug,wed,105,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,1,blue_collar,1,0.6955015345343745,0.8683016723568471
46,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,116,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,white_collar,1,1.3153995338979347,0.24637912984254562
47,technician,divorced,high.school,no,yes,no,cellular,aug,wed,87,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,3,blue_collar,1,0.988324804632959,0.1056632426740884
44,technician,married,professional.course,no,yes,no,cellular,aug,wed,114,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,1,blue_collar,1,1.2725036775472025,-1.3036244966785013
40,admin.,married,university.degree,no,yes,no,cellular,aug,wed,219,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,1,white_collar,1,0.9657731912987028,0.35631344554098765
51,technician,married,university.degree,no,yes,no,cellular,aug,wed,512,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,46-55,4-5,blue_collar,1,1.2487366688307506,-0.5832707312039322
44,technician,married,professional.course,no,yes,yes,cellular,aug,wed,236,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,1,blue_collar,1,1.2591700916351887,-1.2507878703271094
37,housemaid,married,basic.4y,no,yes,no,cellular,aug,wed,130,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,blue_collar,1,1.3875396100104567,-0.675171964997854
60,retired,married,professional.course,no,no,no,cellular,aug,wed,111,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,1,not_working,1,1.0564919269518123,-2.5538178464717234
57,retired,married,professional.course,unknown,no,no,cellular,aug,wed,80,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,3,not_working,1,1.1269041984386101,-2.40679962163548
39,technician,married,professional.course,no,no,no,cellular,aug,wed,85,14,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,blue_collar,1,1.8983283001207636,-0.9303591889888763
47,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,69,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,white_collar,1,1.0312259216113548,1.2247727447284338
57,retired,married,basic.4y,unknown,yes,no,cellular,aug,wed,78,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,4-5,not_working,1,0.991506701024817,-2.09109215439097
30,admin.,single,university.degree,no,no,no,cellular,aug,wed,134,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,26-35,1,white_collar,1,0.4606147926048596,2.9347300154752176
55,services,married,high.school,no,yes,no,cellular,aug,wed,63,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,4-5,blue_collar,1,1.3247970462333052,-1.2196506062276609
52,admin.,married,high.school,no,yes,yes,cellular,aug,wed,352,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,1,white_collar,1,1.0995830039878862,-0.5221133875416968
44,technician,married,university.degree,no,yes,no,cellular,aug,wed,127,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,2,blue_collar,1,1.099688347628417,-0.3578490144027819
48,admin.,married,university.degree,no,yes,yes,cellular,aug,wed,254,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,4-5,white_collar,1,1.1461353479785383,0.16029202097554326
49,admin.,married,basic.9y,no,no,yes,cellular,aug,wed,100,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,1,white_collar,1,1.360398379434789,-0.9761845819517888
41,technician,single,high.school,no,yes,no,cellular,aug,wed,88,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,3,blue_collar,1,0.6502762822127083,1.5186063975126967
54,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,1,blue_collar,1,1.3102688201316692,-1.691406282813732
48,admin.,married,university.degree,no,no,no,cellular,aug,wed,91,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,1,white_collar,1,1.1093707065281744,0.02601845278293124
43,self-employed,married,university.degree,no,yes,no,cellular,aug,wed,217,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,1,white_collar,1,0.9771027340740429,0.2399789097004184
41,technician,married,professional.course,no,yes,no,cellular,aug,wed,164,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,1,blue_collar,1,1.2611741347718624,-1.1872899608379321
54,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,121,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,1,white_collar,1,0.8533069857651365,0.8766162719445868
57,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,125,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,1,blue_collar,1,1.3721007606859434,-1.5475143236073723
57,blue-collar,married,basic.4y,unknown,yes,no,cellular,aug,wed,109,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,1,blue_collar,1,1.2587153595240455,-1.5274447597575005
42,management,married,university.degree,no,yes,no,telephone,aug,wed,220,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,white_collar,1,1.382035291126286,0.43217553329231206
41,technician,single,high.school,no,yes,no,telephone,aug,wed,9,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,blue_collar,1,1.0589853535233982,1.6720248424910673
54,admin.,married,high.school,no,yes,no,cellular,aug,wed,82,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,white_collar,1,1.1613405255478622,-0.6371645266222979
44,technician,single,university.degree,no,yes,no,cellular,aug,wed,763,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,36-45,3,blue_collar,1,0.5597805974882113,1.868197177743927
31,management,married,university.degree,no,no,no,cellular,aug,wed,129,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,26-35,4-5,white_collar,1,1.1677826855277877,0.7312730227063348
55,technician,married,professional.course,no,no,no,cellular,aug,wed,976,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,46-55,6+,blue_collar,1,1.6726561783384277,-1.6582029582901046
51,technician,married,high.school,no,yes,no,cellular,aug,wed,549,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,blue_collar,1,1.2279491749373805,-1.0952215807692425
41,admin.,married,university.degree,no,yes,no,cellular,aug,wed,342,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,2,white_collar,1,1.0104206126882187,0.3328771114253017
44,technician,single,university.degree,no,yes,no,cellular,aug,wed,79,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,blue_collar,1,0.6823933188814182,1.9142227112374381
47,admin.,married,university.degree,no,no,no,cellular,aug,wed,63,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,3,white_collar,1,1.1873360065318657,0.09548032039212852
45,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,119,8,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,white_collar,1,1.2707521125084191,0.2698154639582316
52,technician,married,university.degree,no,no,no,cellular,aug,wed,15,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,blue_collar,1,1.4476403985132331,-0.6114347846716529
46,technician,divorced,professional.course,no,no,no,cellular,aug,wed,308,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,blue_collar,1,1.168923793955359,-0.3554783087661805
54,admin.,married,professional.course,no,yes,no,cellular,aug,wed,103,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,4-5,white_collar,1,1.3549433493600178,-1.0709891593327066
48,blue-collar,married,high.school,no,no,no,cellular,aug,wed,312,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,blue_collar,1,1.6161013832414213,-0.891563697293686
60,retired,married,high.school,no,unknown,unknown,cellular,aug,wed,590,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,2,not_working,3,1.2030510540794945,-2.4687399680905133
53,unknown,married,basic.4y,unknown,no,no,cellular,aug,wed,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,4-5,unknown,4,1.7407204452128953,-2.0214687411499748
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,129,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,white_collar,1,1.0330796982388988,0.10020803974416317
54,admin.,married,high.school,no,no,no,cellular,aug,wed,28,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,white_collar,1,1.601693183758312,-0.5344993344894732
57,retired,married,basic.4y,no,no,no,cellular,aug,wed,50,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,2,not_working,1,1.023150287924577,-2.1418454072365165
57,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,wed,97,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,4-5,blue_collar,1,1.4947134820791501,-1.5014887901138612
53,blue-collar,married,unknown,no,yes,no,cellular,aug,wed,94,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,3,blue_collar,1,1.3378152766096156,-1.760363913758768
57,retired,married,professional.course,no,no,no,cellular,aug,wed,508,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,4-5,not_working,1,1.167775105569679,-2.391457777137643
58,blue-collar,married,basic.4y,unknown,yes,no,telephone,aug,wed,29,21,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,6+,blue_collar,1,2.0799100164038706,-1.2593860484142827
48,admin.,married,university.degree,no,yes,no,cellular,aug,wed,116,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,4-5,white_collar,1,1.1594689338905522,0.10745539462415118
57,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,247,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,3,white_collar,1,1.1117157479544344,-0.2722319018932306
56,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,66,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,4-5,white_collar,1,1.1488101408270566,-0.2181118787818704
40,admin.,married,university.degree,no,yes,no,cellular,aug,wed,335,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,2,white_collar,1,1.006644098429772,0.3716552900388248
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,38,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,3,white_collar,1,1.0739506053699677,0.11554988424200022
51,technician,married,professional.course,no,unknown,unknown,cellular,aug,wed,89,16,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,blue_collar,3,2.242937515030893,-1.7597859311781892
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,1129,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,46-55,6+,white_collar,1,1.3600469552874503,0.2229427957268596
54,technician,married,professional.course,no,yes,no,cellular,aug,wed,14,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,blue_collar,1,1.67810698431129,-1.5533296823331983
53,unknown,married,basic.4y,unknown,no,no,cellular,aug,wed,49,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,unknown,4,1.6181077238196884,-2.067494274643486
30,technician,married,professional.course,no,no,no,telephone,aug,wed,645,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,26-35,6+,blue_collar,1,1.5782433218772607,-0.6887484929520279
47,admin.,married,university.degree,no,yes,no,cellular,aug,wed,176,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,4-5,white_collar,1,1.1556924196321054,0.14623357323767436
31,self-employed,married,university.degree,no,yes,no,cellular,aug,wed,15,10,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,26-35,6+,white_collar,1,1.2996227271523035,0.8433936535432287
46,housemaid,married,basic.4y,no,no,yes,cellular,aug,wed,10,14,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,blue_collar,1,1.8485473106349124,-0.8686737540353449
52,admin.,married,high.school,no,no,no,cellular,aug,wed,114,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,white_collar,1,1.4306565267171427,-0.5183103552537752
43,management,married,university.degree,no,no,no,cellular,aug,wed,13,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,white_collar,1,1.4991972065466306,0.3733277908289173
57,retired,married,professional.course,no,yes,no,telephone,aug,wed,96,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,4-5,not_working,1,1.054389704407781,-2.371388213287771
54,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,511,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,3,blue_collar,1,1.392010634393807,-1.6607225938180579
48,technician,divorced,university.degree,no,yes,yes,cellular,aug,wed,86,7,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,blue_collar,1,1.040426134003831,0.647014384475105
46,technician,divorced,professional.course,no,no,no,cellular,aug,wed,516,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,blue_collar,1,1.168923793955359,-0.3554783087661805
51,technician,married,professional.course,no,yes,no,cellular,aug,wed,300,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,blue_collar,1,1.3398101844873982,-1.5597299024753257
40,technician,single,professional.course,unknown,yes,yes,cellular,aug,wed,94,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,4-5,blue_collar,1,0.7858980987233342,1.1610547252693657
47,technician,divorced,high.school,no,yes,no,cellular,aug,wed,125,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,3,blue_collar,1,0.988324804632959,0.1056632426740884
37,admin.,single,university.degree,no,no,no,cellular,aug,wed,125,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,white_collar,1,0.895759463724676,2.816701210158927
44,admin.,divorced,university.degree,no,no,yes,cellular,aug,wed,12,14,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,white_collar,1,1.3468636358845667,1.4638420365516993
47,technician,divorced,professional.course,unknown,yes,yes,cellular,aug,wed,212,9,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,blue_collar,1,1.3320776710573767,-0.21395738569358033
30,technician,single,professional.course,no,yes,no,cellular,aug,wed,178,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,26-35,2,blue_collar,1,0.6797247277887434,1.4653161960575305
48,admin.,divorced,university.degree,unknown,yes,no,cellular,aug,wed,67,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,white_collar,1,0.7714669920956414,1.0918601256220422
54,admin.,married,high.school,no,yes,yes,cellular,aug,wed,19,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,white_collar,1,1.597586918077607,-0.41556761079469806
44,technician,married,professional.course,no,no,yes,cellular,aug,wed,85,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,2,blue_collar,1,1.4134263999281556,-1.2555155896791441
41,technician,divorced,professional.course,no,yes,no,cellular,aug,wed,122,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,4-5,blue_collar,1,1.1183976357633656,-0.11083416285301931
33,admin.,single,university.degree,no,no,no,cellular,aug,wed,27,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,26-35,4-5,white_collar,1,0.5945570567734066,2.8644210131281596
37,technician,single,university.degree,no,yes,no,cellular,aug,wed,60,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,3,blue_collar,1,0.5333449976790848,2.1396444280385882
52,admin.,married,university.degree,no,yes,no,cellular,aug,wed,34,11,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,6+,white_collar,1,1.4198004337107528,0.04439374715708113
54,management,married,university.degree,no,no,no,cellular,aug,wed,561,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,2,white_collar,1,1.1729006992099233,-0.1913087744003701
29,admin.,single,university.degree,no,yes,no,cellular,aug,wed,120,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,26-35,3,white_collar,1,0.42519469144665295,3.024261446934287
38,technician,single,high.school,no,no,no,cellular,aug,wed,74,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,2,blue_collar,1,0.7114612334681972,1.599529525005557
40,admin.,married,university.degree,no,no,no,cellular,aug,wed,214,5,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,4-5,white_collar,1,1.2426422209848769,0.39761125968246425
54,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,wed,523,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0,46-55,3,blue_collar,1,1.329127631010843,-1.3804265349212572
37,technician,married,university.degree,no,no,no,cellular,aug,wed,107,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,4-5,blue_collar,1,1.2683799632433261,-0.07578763896231787
59,retired,married,university.degree,no,yes,no,cellular,aug,wed,160,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,3,not_working,1,0.8073855887437508,-1.533852777234771
41,technician,divorced,professional.course,no,no,no,cellular,aug,wed,16,13,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,6+,blue_collar,1,1.5996212011048845,0.007172873777642485
47,technician,married,university.degree,no,yes,no,cellular,aug,wed,184,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,3,blue_collar,1,1.151888797534826,-0.4588417057455138
56,retired,divorced,university.degree,unknown,no,no,cellular,aug,wed,168,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,2,not_working,1,0.6031813195975362,-0.42249938525050873
49,technician,married,professional.course,unknown,yes,no,cellular,aug,wed,76,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,46-55,3,blue_collar,1,1.3731280631015736,-1.4668317007504423
56,admin.,married,university.degree,unknown,yes,no,cellular,aug,wed,120,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,56-65,6+,white_collar,1,1.2305519550891946,-0.18742818978619635
37,technician,married,university.degree,no,yes,no,cellular,aug,wed,138,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0,36-45,3,blue_collar,1,1.1141236549503593,-0.07105991961028321
